Root,Display Seq,Level,Program,Programs,Product,Subject,Language,Grade Numbers,Pearsonbu,Asset Id,Parent Asset Id,External Id,Parent Descriptor,Descriptor,Index Code,Name,Tier Type,Tier Subtype,Sco Type,Search Title,Title In Sequence,Contenttype,Filetype,Mediatype,Hide From Student,Protected,Teacher Only,Download Restrictions,Planning,Rendersize,Mobileplatforms,Remediationtype,Testtype,Question Bank Type,English Id,Pacing,Materials,Contrib Source,Description Text,Skills,Thumbnail,Externalsource,Filename,Cutscore,Keywords,Url,Activity Or SCO,Ch Lesson,Learning Model,Legacy Id,Legacy Other,Legacy Program,Notes,SCO Category,State Notes,Template01,Template02,Template03,Template04,Template05,Template06,Template07,Topic,2x Thumbnail,Grid Thumbnail,2x Grid Thumbnail,Reviewer Category,Instruction,Lexile,Guided Reading,DRA,Reading Maturity Metric,Quantile,Comprehension Skills,Text Features,Genres,Content Areas,ISBN,Author,playerTarget,Discussion Prompt,Counts Toward Mastery,Adaptive Type,Recommendable,Book Id,Pages,Featured Resources,Asset(s) to link,Thumbnail to link,Grid Thumbnail to link,Version Country,State Code,Version District,Version Statement,Content Category
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L532969972","e7d7ec37-235f-4779-9b86-f60aa2b5dc7e","bb063d18-aae2-46d5-ac94-25a3f85576be","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa:Examen de referencia para editar: Ciencias de la vida",,,,,"Test Teacher Support Container","Test Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L532969972",,,"Pearson",,,,,"Test Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532969985","bb063d18-aae2-46d5-ac94-25a3f85576be","d2780c80-aa42-45b4-8f37-114f98ff07bd","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa:Examen de referencia para editar: Ciencias de la vida:Test Teacher Support Container",,,,,"Clave de respuestas del Examen de referencia: Ciencias de la vida","Clave de respuestas del Examen de referencia: Ciencias de la vida","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532969985",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Clave de respuestas del Examen de referencia: Ciencias de la vida",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/12ea8f5b-5074-4bdf-81de-49d8e3cc00ca",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532969999","cbd4b380-7d4b-4415-94bf-f812269a7e8d","6979b03a-67c2-447e-83a6-7d82622c1d78","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa",,,,,"Examen de referencia para editar: Ciencias de la Tierra","Examen de referencia para editar: Ciencias de la Tierra","Assessment","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532969999",,,"Pearson","Esta es una versión para editar e imprimir del examen de referencia, el cual está diseñado para ayudarlo a monitorear el progreso de cada estudiante hacia niveles elevados de logros en exámenes de alto impacto.","SCI19_NAG1\SCI.1160|SCI19_NAG1\SCI.550|SCI19_NAG1\SCI.1778|SCI19_NAG1\SCI.2858|SCI19_NAG1\SCI.2168|SCI19_NAG1\SCI.1759|SCI19_NAG1\SCI.2770|SCI19_NAG1\SCI.1|SCI19_NAG1\SCI.494|SCI19_NAG1\SCI.1791|SCI19_NAG1\SCI.827|SCI19_NAG1\SCI.2325|SCI19_NAG1\SCI.2112|SCI19_NAG1\SCI.2598|SCI19_NAG1\SCI.2710|SCI19_NAG1\SCI.1863|SCI19_NAG1\SCI.3480|SCI19_NAG1\SCI.3230|SCI19_NAG1\SCI.1856","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","Alfresco - School","Examen de referencia para editar: Ciencias de la Tierra",,"examen|exámenes|evaluación|evaluaciones|sumativa|nivel|niveles|examen de unidad|exámenes de unidad|evaluar|El cielo y la Tierra|El estado del tiempo y las estaciones","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/555f01dd-6275-4cbe-a8f7-f48e3b488634",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20712fb3-d887-4880-a512-9884d0aa4bf3","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20712fb3-d887-4880-a512-9884d0aa4bf3",,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L532970016","6979b03a-67c2-447e-83a6-7d82622c1d78","f3ebffe8-fa9c-4532-a59b-96588b2eab8a","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa:Examen de referencia para editar: Ciencias de la Tierra",,,,,"Test Teacher Support Container","Test Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L532970016",,,"Pearson",,,,,"Test Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532970029","f3ebffe8-fa9c-4532-a59b-96588b2eab8a","cadfcd4f-ecee-4467-b403-db9ad9c4d21d","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa:Examen de referencia para editar: Ciencias de la Tierra:Test Teacher Support Container",,,,,"Clave de respuestas del Examen de referencia: Ciencias de la Tierra","Clave de respuestas del Examen de referencia: Ciencias de la Tierra","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532970029",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Clave de respuestas del Examen de referencia: Ciencias de la Tierra",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/5e533d49-e892-4901-ad34-2f3a1029e301",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532970046","cbd4b380-7d4b-4415-94bf-f812269a7e8d","2d680fca-9a79-4260-999d-8f70e1071e43","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa",,,,,"Examen de referencia para editar: Ciencias físicas","Examen de referencia para editar: Ciencias físicas","Assessment","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532970046",,,"Pearson","Esta es una versión para editar e imprimir del examen de referencia, el cual está diseñado para ayudarlo a monitorear el progreso de cada estudiante hacia niveles elevados de logros en exámenes de alto impacto.","SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.401|SCI19_NAG1\SCI.1718|SCI19_NAG1\SCI.2364|SCI19_NAG1\SCI.320|SCI19_NAG1\SCI.1233|SCI19_NAG1\SCI.1102|SCI19_NAG1\SCI.2676|SCI19_NAG1\SCI.2677|SCI19_NAG1\SCI.1579|SCI19_NAG1\SCI.3621|SCI19_NAG1\SCI.2816|SCI19_NAG1\SCI.807|SCI19_NAG1\SCI.1495|SCI19_NAG1\SCI.862|SCI19_NAG1\SCI.277|SCI19_NAG1\SCI.3092|SCI19_NAG1\SCI.501|SCI19_NAG1\SCI.2815|SCI19_NAG1\SCI.3232","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","Alfresco - School","Examen de referencia para editar: Ciencias físicas",,"examen|exámenes|evaluación|evaluaciones|sumativa|nivel|niveles|examen de unidad|exámenes de unidad|evaluar|El sonido|La luz|","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/df5d7c38-af1a-47eb-bfbd-10f345ac41c1",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20712fb3-d887-4880-a512-9884d0aa4bf3","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20712fb3-d887-4880-a512-9884d0aa4bf3",,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L532970060","2d680fca-9a79-4260-999d-8f70e1071e43","0d436cb8-d3be-4ead-9989-82e5a50f7b42","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa:Examen de referencia para editar: Ciencias físicas",,,,,"Test Teacher Support Container","Test Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L532970060",,,"Pearson",,,,,"Test Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532970070","0d436cb8-d3be-4ead-9989-82e5a50f7b42","22736c0a-21ed-4165-9ace-eb136a21a020","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa:Examen de referencia para editar: Ciencias físicas:Test Teacher Support Container",,,,,"Clave de respuestas del Examen de referencia: Ciencias físicas","Clave de respuestas del Examen de referencia: Ciencias físicas","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532970070",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Clave de respuestas del Examen de referencia: Ciencias físicas",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/dbeafbc9-fff4-4664-af85-ae0ea005658a",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532970083","cbd4b380-7d4b-4415-94bf-f812269a7e8d","f991ccce-14eb-460b-9e5c-4cc1c151db80","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa",,,,,"Examen de fin de año para imprimir","Examen de fin de año para imprimir","Assessment","DOC/DOCX","Document","true","false","false","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532970083",,,"Pearson","Esta es una versión para editar e imprimir del examen de fin de año, el cual fue diseñado para ayudar a los estudiantes a familiarizarse con el formato de exámenes de alto impacto que se dan al finalizar el año. Incluye tipos de formato y de preguntas que los estudiantes probablemente verán el día del examen. También evalúa el dominio del estudiante sobre los objetivos y los estándares.","SCI19_NAG1\SCI.1481|SCI19_NAG1\SCI.722|SCI19_NAG1\SCI.844|SCI19_NAG1\SCI.401|SCI19_NAG1\SCI.1718|SCI19_NAG1\SCI.404|SCI19_NAG1\SCI.2364|SCI19_NAG1\SCI.3692|SCI19_NAG1\SCI.1834|SCI19_NAG1\SCI.2248|SCI19_NAG1\SCI.779|SCI19_NAG1\SCI.417|SCI19_NAG1\SCI.539|SCI19_NAG1\SCI.3288|SCI19_NAG1\SCI.2873|SCI19_NAG1\SCI.4254|SCI19_NAG1\SCI.4249|SCI19_NAG1\SCI.560|SCI19_NAG1\SCI.439|SCI19_NAG1\SCI.3024|SCI19_NAG1\SCI.1888|SCI19_NAG1\SCI.690|SCI19_NAG1\SCI.4350|SCI19_NAG1\SCI.2168|SCI19_NAG1\SCI.1594|SCI19_NAG1\SCI.1595|SCI19_NAG1\SCI.1233|SCI19_NAG1\SCI.83|SCI19_NAG1\SCI.3097|SCI19_NAG1\SCI.3019|SCI19_NAG1\SCI.2673|SCI19_NAG1\SCI.596|SCI19_NAG1\SCI.2677|SCI19_NAG1\SCI.4285|SCI19_NAG1\SCI.1339|SCI19_NAG1\SCI.1215|SCI19_NAG1\SCI.4281|SCI19_NAG1\SCI.2650|SCI19_NAG1\SCI.2772|SCI19_NAG1\SCI.2770|SCI19_NAG1\SCI.1606|SCI19_NAG1\SCI.2899|SCI19_NAG1\SCI.807|SCI19_NAG1\SCI.2641|SCI19_NAG1\SCI.2520|SCI19_NAG1\SCI.3295|SCI19_NAG1\SCI.2522|SCI19_NAG1\SCI.3292|SCI19_NAG1\SCI.827|SCI19_NAG1\SCI.1495|SCI19_NAG1\SCI.2103|SCI19_NAG1\SCI.2325|SCI19_NAG1\SCI.2447|SCI19_NAG1\SCI.3321|SCI19_NAG1\SCI.277|SCI19_NAG1\SCI.3095|SCI19_NAG1\SCI.3096|SCI19_NAG1\SCI.3092|SCI19_NAG1\SCI.4335|SCI19_NAG1\SCI.1370|SCI19_NAG1\SCI.501|SCI19_NAG1\SCI.1288|SCI19_NAG1\SCI.3462|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.2267|SCI19_NAG1\SCI.1058|SCI19_NAG1\SCI.4321|SCI19_NAG1\SCI.3231|SCI19_NAG1\SCI.3559|SCI19_NAG1\SCI.1018|SCI19_NAG1\SCI.3232|SCI19_NAG1\SCI.1490","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","Alfresco - School","Examen de fin de año para imprimir",,"examen|exámenes|evaluación|sumativa|evaluaciones|fin de año|fin de curso|evaluar","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/431cccc7-cf98-4919-8eae-d48421f22eb4",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/673f1cd5-8008-4a16-8731-f4a0acf6e9f6","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20712fb3-d887-4880-a512-9884d0aa4bf3","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/20712fb3-d887-4880-a512-9884d0aa4bf3",,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science",,"K|1|2","Science",,,"SCI19_NAG1_L532970098","f991ccce-14eb-460b-9e5c-4cc1c151db80","95b05e93-d746-400d-9a36-2082828f88f0","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa:Examen de fin de año para imprimir",,,,,"Test Teacher Support Container","Test Teacher Support Container","Sequence","Sequence","Teacher Support","true",,"true",,"No",,,,,,"SCI19_NAG1_L532970098",,,"Pearson",,,,,"Test Teacher Support Container",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","Spanish","K|1|2","Science",,,"SCI19_NAG1_L532970113","95b05e93-d746-400d-9a36-2082828f88f0","b0599c8a-64d7-48e7-af11-084ec7ade1b1","Elevate Science Grade 1:Recursos en español:Evaluación de nivel del programa:Examen de fin de año para imprimir:Test Teacher Support Container",,,,,"Clave de respuestas del Examen de fin de año","Clave de respuestas del Examen de fin de año","Teacher Resources","DOC/DOCX","Document","true","false","true","Stream/View/Download","No",,,"Remediation",,,"SCI19_NAG1_L532970113",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c","Alfresco - School","Clave de respuestas del Examen de fin de año",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/d525a391-e780-4c1c-b288-e86c59d1f55f",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/7c85bd8f-1033-44d2-a306-39c0bddfc97c",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","100",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L438233694","a3ec4159-65aa-4a09-af5e-6871705fd0f3","7830b5d5-0997-424e-ad7b-a3ccb2c7f7a0","Elevate Science Grade 1",,,,,"Pearson Readers","Pearson Readers","Sequence","Sequence","Tier","false",,"false",,"No",,,,,,"SCI19_NAG1_L438233694",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c",,"Pearson Readers",,,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181",,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L438233695","7830b5d5-0997-424e-ad7b-a3ccb2c7f7a0","1f3ad1d6-a49c-4743-9918-d4ae2aefef70","Elevate Science Grade 1:Pearson Readers",,,,,"Sound Readers","Sound Readers","Sequence","Sequence","Lesson","true",,"false",,"No",,,,,,"SCI19_NAG1_L438233695",,,"Pearson",,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c",,"Sound Readers",,,,,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/40599138-44b7-405e-826a-fea0b937856c","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/bd9757c5-55ec-42fc-99c1-1642cf3e6181",,,,,,,,,,,,,,,,,,,,,,,,,"USA",,,,
"false","10",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L438233696","1f3ad1d6-a49c-4743-9918-d4ae2aefef70","a7d145b5-b186-4f53-9716-383ed1cb98c5","Elevate Science Grade 1:Pearson Readers:Sound Readers",,,,,"Learn About Sound","Learn About Sound","Reference Material","URL","Leveled Reader","true","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L438233696",,,"Pearson","This reading passage provides additional support for the content of this chapter at students' independent reading levels. This reader discusses how people and musical instrumenets produce different kinds of sounds.","SCI19_NAG1\SCI.2116|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2535|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.976|SCI19_NAG1\SCI.3484|SCI19_NAG1\SCI.1166|SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1720df11-6d8f-4b7e-9805-9af0825b7dcd","URL","Learn About Sound",,"sound|voice box|tongue|windpipe|throat|larynx|vocal chords|vibrate|sound waves|vibrations|drum|drums|voice|air|energy|louder|softer|whisper|harp|higher|guitar|string|strings|thicker|thinner|lower","https://media.pearsoncmg.com/curriculum/science/Leveled_Readers/elevate_sci_2019_2020/grsK_1_2/LR_G1_BL_NA_Learn_About_Sound/html5forpc.html",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1720df11-6d8f-4b7e-9805-9af0825b7dcd",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","20",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L438233697","1f3ad1d6-a49c-4743-9918-d4ae2aefef70","e935f40f-6e39-4663-a154-5a7fcbf9ddf0","Elevate Science Grade 1:Pearson Readers:Sound Readers",,,,,"Sound","Sound","Reference Material","URL","Leveled Reader","true","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L438233697",,,"Pearson","This reading passage provides additional support for the content of this chapter at students' independent reading levels. This reader discusses how people and musical instrumenets produce different kinds of sounds.","SCI19_NAG1\SCI.2116|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2535|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.976|SCI19_NAG1\SCI.3484|SCI19_NAG1\SCI.1166|SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1720df11-6d8f-4b7e-9805-9af0825b7dcd","URL","Sound",,"sound|voice box|tongue|windpipe|throat|larynx|vocal chords|vibrate|sound waves|vibrations|drum|drums|voice|air|energy|louder|softer|whisper|harp|higher|guitar|string|strings|thicker|thinner|lower","https://media.pearsoncmg.com/curriculum/science/Leveled_Readers/elevate_sci_2019_2020/grsK_1_2/LR_G1_OL_NA_Sound/html5forpc.html",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1720df11-6d8f-4b7e-9805-9af0825b7dcd",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","30",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L438233698","1f3ad1d6-a49c-4743-9918-d4ae2aefef70","308b035e-8dd5-45b0-90f3-ea596a2baebb","Elevate Science Grade 1:Pearson Readers:Sound Readers",,,,,"All About Sound","All About Sound","Reference Material","URL","Leveled Reader","true","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L438233698",,,"Pearson","This reading passage provides additional support for the content of this chapter at students' independent reading levels. This reader discusses how people and musical instrumenets produce different kinds of sounds.","SCI19_NAG1\SCI.2116|SCI19_NAG1\SCI.2561|SCI19_NAG1\SCI.584|SCI19_NAG1\SCI.222|SCI19_NAG1\SCI.2535|SCI19_NAG1\SCI.264|SCI19_NAG1\SCI.976|SCI19_NAG1\SCI.1166|SCI19_NAG1\SCI.2580|SCI19_NAG1\SCI.3484|SCI19_NAG1\SCI.1731|SCI19_NAG1\SCI.99|SCI19_NAG1\SCI.632","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1720df11-6d8f-4b7e-9805-9af0825b7dcd","URL","All About Sound",,"sound|voice box|tongue|windpipe|throat|larynx|vocal chords|vibrate|sound waves|vibrations|drum|drums|voice|air|energy|louder|softer|whisper|harp|higher|guitar|string|strings|thicker|thinner|lower","https://media.pearsoncmg.com/curriculum/science/Leveled_Readers/elevate_sci_2019_2020/grsK_1_2/LR_G1_AL_NA_All_About_Sound/html5forpc.html",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1720df11-6d8f-4b7e-9805-9af0825b7dcd",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
"false","40",,"Elevate Science Grade 1",,,"Science","English","K|1|2","Science",,,"SCI19_NAG1_L438233700","1f3ad1d6-a49c-4743-9918-d4ae2aefef70","24ebabe0-cf12-4cce-8c47-1a303531e3f3","Elevate Science Grade 1:Pearson Readers:Sound Readers",,,,,"STEM Engineering Reader: Sound","STEM Engineering Reader: Sound","Reference Material","URL","Leveled Reader","true","false","false","Stream/View","No",,,"Remediation",,,"SCI19_NAG1_L438233700",,,"Pearson","This reading passage provides additional STEM support. It discusses how the sound of a bicycle bell works.","SCI19_NAG1\SCI.2364|SCI19_NAG1\SCI.2190|SCI19_NAG1\SCI.2392|SCI19_NAG1\SCI.2453","https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1720df11-6d8f-4b7e-9805-9af0825b7dcd","URL","STEM Engineering Reader: Sound",,"sound|sounds|communicate|sirens|horms|bells|lever|gear|vibration|ringing|engineer|louder|noisy|higher|pitch|length|volume|","https://media.pearsoncmg.com/curriculum/science/Leveled_Readers/elevate_sci_2019_2020/grsK_1_2/LR_G1_ST_NA_Sound/html5forpc.html",,,,,,,,,,,,,,,,,,"https://uswip.pearsoncms.com/alfresco/api/-default-/public/cmis/versions/1.1/browser/root?objectId=workspace://SpacesStore/1720df11-6d8f-4b7e-9805-9af0825b7dcd",,,,,,,,,,,,,,,,"realize",,"false",,"NO",,,,,,,"USA",,,,
